2.2e-07, 0
1.4e-07, 6
1.1e-07, 0
1.2e-07, 2
1e-07, 12
1e-07, 8
1e-07, 12
8e-08, 2
1e-07, 16
8e-08, 14
9e-08, 26
1e-07, 19
8e-08, 24
1e-07, 17
8e-08, 30
9e-08, 25
1e-07, 11
8e-08, 20
8e-08, 26
1e-07, 34
8e-08, 30
1.1e-07, 37
9e-08, 46
1e-07, 48
1.1e-07, 63
1e-07, 34
1.4e-07, 44
9e-08, 49
9e-08, 60
1.1e-07, 44
9e-08, 61
1.1e-07, 48
1.1e-07, 46
8e-08, 36
1.1e-07, 48
1.1e-07, 64
1.2e-07, 49
9e-08, 47
1.1e-07, 73
1.1e-07, 46
1e-07, 70
9e-08, 65
1.2e-07, 51
9e-08, 61
1.3e-07, 66
9e-08, 51
8e-08, 40
1.1e-07, 55
9e-08, 54
1.3e-07, 57
9e-08, 61
1e-07, 78
1.1e-07, 49
9e-08, 65
1.3e-07, 52
8e-08, 59
1e-07, 81
1.1e-07, 77
1.1e-07, 62
1.1e-07, 63
1.1e-07, 57
9e-08, 94
1e-07, 77
9e-08, 85
1e-07, 54
1.1e-07, 47
9e-08, 62
1.3e-07, 63
9e-08, 74
8e-08, 48
1.3e-07, 54
1.1e-07, 62
1.2e-07, 75
9e-08, 53
9e-08, 61
1.3e-07, 41
9e-08, 72
1.1e-07, 36
9e-08, 80
9e-08, 73
1.1e-07, 68
9e-08, 74
9e-08, 69
2.1e-07, 79
1.2e-07, 54
1.3e-07, 56
1e-07, 62
1.1e-07, 61
1.2e-07, 49
9e-08, 68
1.1e-07, 81
1e-07, 79
9e-08, 85
1.1e-07, 64
9e-08, 75
1e-07, 35
9e-08, 86
9e-08, 66
4.9e-07, 41
1.5e-07, 71
1.8e-07, 82
1.4e-07, 67
1.4e-07, 56
1.6e-07, 72
1.3e-07, 87
1.5e-07, 82
1.4e-07, 45
1.2e-07, 62
1.4e-07, 64
1.2e-07, 59
3.3e-07, 80
1.5e-07, 74
1.8e-07, 74
1.3e-07, 81
1.3e-07, 50
1.6e-07, 50
1.3e-07, 57
1.4e-07, 44
1.3e-07, 74
1.3e-07, 54
1.4e-07, 40
1e-07, 66
1.2e-07, 102
9e-08, 63
9e-08, 59
1e-07, 64
9e-08, 69
5.3e-07, 62
1e-07, 69
9e-08, 73
1.1e-07, 80
6.4e-07, 68
1.5e-07, 60
1e-07, 65
1e-07, 92
1.1e-07, 61
9e-08, 88
2.4e-07, 73
1.3e-07, 75
1.7e-07, 68
1.3e-07, 44
1.2e-07, 67
1.5e-07, 43
1.2e-07, 52
1.2e-07, 65
1.5e-07, 53
1.2e-07, 53
1.9e-07, 62
1.3e-07, 75
1.09e-06, 55
1.4e-07, 85
1e-07, 71
1.2e-07, 45
1e-07, 68
1e-07, 80
1.2e-07, 81
1.2e-07, 75
1.6e-07, 61
1.2e-07, 73
1.3e-07, 68
1.7e-07, 69
1.3e-07, 82
8.18e-06, 69
1.6e-07, 50
2e-07, 85
1.3e-07, 101
1.2e-07, 82
1.7e-07, 108
1.1e-07, 82
1e-07, 77
1.2e-07, 55
1.1e-07, 80
1.1e-07, 69
1.2e-07, 95
9e-08, 85
1.4e-07, 105
9e-08, 91
1.1e-07, 92
1.1e-07, 96
1e-07, 100
1.2e-07, 73
1e-07, 94
9e-08, 105
1.2e-07, 105
1e-07, 116
1.1e-07, 112
1.1e-07, 120
9e-08, 109
1.1e-07, 118
1.1e-07, 117
1.2e-07, 160
1e-07, 131
1e-07, 149
1.1e-07, 145
9e-08, 114
1.1e-07, 161
9e-08, 195
1e-07, 194
1.1e-07, 155
1e-07, 182
9e-08, 194
1.1e-07, 183
1.6e-07, 183
1.6e-07, 156
1.1e-07, 231
1.9e-07, 222
1.2e-07, 252
2.2e-07, 202
1.6e-07, 242
1.5e-07, 230
1.9e-07, 261
1.5e-07, 277
1.6e-07, 275
1.8e-07, 217
1.2e-07, 325
1.4e-07, 254
1.13e-06, 298
2.3e-07, 288
2e-07, 344
1.8e-07, 337
1.6e-07, 316
1.3e-07, 335
1.1e-07, 297
1.3e-07, 333
1.7e-07, 379
1.2e-07, 452
1.5e-07, 326
1e-07, 466
1.1e-07, 419
1.6e-07, 433
1e-07, 466
1.3e-07, 506
1e-07, 388
1e-07, 440
1.6e-07, 497
1.4e-07, 562
1e-07, 565
1.6e-07, 507
1.6e-07, 593
2.6e-07, 602
2.8e-07, 511
1.8e-07, 587
2.1e-07, 609
2.8e-07, 680
2e-07, 627
1.8e-07, 685
1.2e-07, 707
2.1e-07, 499
1.7e-07, 809
1.8e-07, 905
1.4e-07, 555
1.3e-07, 666
2.2e-07, 693
1.1e-07, 726
1.4e-07, 637
1.5e-07, 836
1.3e-07, 748
1.2e-07, 893
1.9e-07, 968
2.5e-07, 1131
2.4e-07, 1118
2.5e-07, 858
2.7e-07, 1140
4.5e-06, 821
2.3e-07, 919
3.7e-07, 820
2.1e-07, 1095
1.3e-07, 960
1.6e-07, 984
1.7e-07, 1115
1.2e-07, 954
1.6e-07, 1030
2.2e-07, 1033
1.3e-07, 1292
1.5e-07, 1056
1.2e-07, 1300
1.7e-07, 1412
2e-07, 961
1.9e-07, 948
1.6e-07, 1113
2.1e-07, 967
1.6e-07, 1399
1.7e-07, 1196
1.2e-07, 870
1.2e-07, 1046
2.9e-07, 1082
2.5e-07, 1060
2.5e-07, 1044
3.8e-07, 1003
2e-07, 1095
1.4e-07, 907
1.8e-07, 967
1.5e-07, 1053
2.7e-07, 1013
1.8e-07, 958
3.2e-07, 1264
2.3e-07, 1078
1.4e-07, 776
1.2e-07, 975
2e-07, 973
2.3e-07, 762
2.2e-07, 957
5.8e-07, 1282
1.9e-07, 904
1.4e-07, 745
3.1e-07, 1275
2.5e-07, 1217
1.7e-07, 913
2.2e-07, 910
2.2e-07, 823
1.3e-07, 1042
1.2e-07, 931
1.5e-07, 980
3.1e-07, 1125
1.8e-07, 1031
1.9e-07, 669
1.9e-07, 698
2.1e-07, 866
1.9e-07, 1047
1.8e-07, 1176
1.2e-07, 992
3.2e-07, 1035
1.7e-07, 1080
2e-07, 999
4e-07, 1098
2.2e-07, 1111
3.1e-07, 1058
1.6e-07, 926
1.9e-07, 1224
1.6e-07, 878
1.3e-07, 976
1.6e-07, 769
1.5e-07, 1052
2.1e-07, 881
4.1e-07, 1297
1.6e-07, 1057
1.7e-07, 1055
2.5e-07, 1084
1.3e-07, 1243
1.2e-07, 1070
2.3e-07, 1212
3e-07, 1010
3.3e-07, 1025
2.4e-07, 955
3.2e-07, 1119
2.7e-07, 1241
1.7e-07, 834
2.3e-07, 1141
1.3e-07, 946
1.8e-07, 904
2.3e-07, 1073
3.1e-07, 1103
2.3e-07, 826
2.3e-07, 841
1.7e-07, 1159
2.1e-07, 1121
1.6e-07, 1120
2.2e-07, 821
2.5e-07, 1083
2.3e-07, 983
1.5e-07, 820
1.5e-07, 986
3.2e-07, 893
2.6e-07, 797
2.2e-07, 1144
1.6e-07, 1079
2.5e-07, 865
1.9e-07, 1047
1.9e-07, 827
2.2e-07, 923
2.2e-07, 887
3.4e-07, 968
1.3e-07, 1108
3e-07, 981
6.3e-07, 1151
3.2e-07, 912
1.6e-07, 1097
2.8e-07, 1135
1.3e-07, 1318
3.8e-07, 1335
1.4e-07, 1151
1.58e-06, 1559
1.9e-07, 1668
2.1e-07, 1797
3.7e-07, 1683
2e-07, 1878
2e-07, 1462
4.9e-07, 1862
2.8e-07, 1622
2.76e-06, 1991
2e-07, 1942
2.2e-07, 2205
1.229e-05, 2577
4.1e-07, 3160
4.3e-07, 4333
8.1e-07, 5827
6.4e-07, 7288
1.04e-06, 11327
1.37e-06, 26060
9.52e-06, 104321
